MJD	log10(E)	ang_err	RA	Dec
   55919      4.7      0.7     22.2    -34.2
   55919      5.3      0.5     17.1    -65.6
   55919      4.2      1.4    217.9    -22.4
   55919      4.8      0.8    275.1    -25.8
   55919      3.0      0.4    335.3     -6.1
   55919      3.0      0.5    159.7    -10.4
   55919      3.9      0.3    208.7    -31.9
   55919      4.5      0.2     19.0    -75.7
   55919      4.7      0.2    127.5    -64.3
   55919      5.4      5.1    323.8    -57.8
   55919      4.1      3.2    322.0    -16.7
   55919      5.7      2.9     12.0    -47.2
   55919      4.1      0.2     18.0    -19.3
   55919      4.2      0.8    180.5    -41.7
   55919      4.9      0.5    230.3    -52.2
   55919      3.0      0.3    332.2    -10.2
   55919      4.9      0.3    201.3    -14.3
   55919      4.1      2.2     27.9    -24.4
   55919      3.2      0.6    218.4     -5.1
   55919      4.2      1.3     53.3    -18.3
   55919      4.1      0.2    340.5    -16.9
   55919      3.6      0.8    274.8    -87.8
   55919      5.1      0.4    185.3    -37.5
   55919      3.4      0.5    117.3     -6.9
   55919      3.6      0.6     23.7    -52.9
   55919      4.1      0.2    253.7    -17.7
   55919      3.7      0.7    310.7    -11.8
   55919      4.5      1.9    329.2    -82.0
   55919      4.6      0.3    185.9    -76.4
   55919      5.6      0.9    153.7    -54.0
   55919      3.5      1.5     30.6     -7.8
   55919      5.3      2.1    273.5    -34.2
   55919      5.0      0.3    166.9    -71.8
   55919      5.4      0.9    328.6    -45.7
   55919      4.3      0.2     24.5    -18.3
   55919      4.9      0.5    279.9    -42.0
   55919      4.5      0.9    291.5    -37.2
   55919      5.5      1.3    203.1    -26.5
   55919      4.3      0.2      9.7    -31.2
   55919      4.0      0.3    254.7    -15.8
   55920      3.9      0.6      8.7    -28.4
   55920      3.9      0.2    185.8    -13.6
   55920      5.3      0.5      0.6    -65.3
   55920      3.8      0.3    283.2    -14.4
   55920      5.5      2.9    278.4    -57.3
   55920      3.3      0.2     98.1    -11.5
   55920      5.6      4.2    273.9    -45.2
   55920      3.0      0.3    295.5    -29.8
   55920      5.3      0.3    155.8    -39.6
   55920      5.0      0.3    202.1    -33.5
   55920      5.4      2.8    112.6    -34.9
   55920      3.8      1.7     19.9    -62.9
   55920      5.3      1.8    211.9    -30.5
   55920      4.8      1.0    310.2    -38.4
   55920      5.2      2.0     72.7    -39.9
   55920      3.9      0.3    247.0    -35.0
   55920      4.8      0.5    182.6    -61.3
   55920      4.4      0.3    117.8    -31.3
   55920      4.0      0.2     58.0    -17.1
   55920      5.0      1.3    297.8    -41.5
   55920      5.0      0.2     18.9    -43.5
   55920      3.1      0.3    234.3     -8.8
   55920      4.1      0.3    218.9    -19.0
   55920      5.2      0.7    212.1    -61.0
   55920      3.8      0.2    354.6    -22.1
   55920      3.6      0.4    298.3    -17.1
   55920      4.2      0.2    103.5    -38.9
   55920      3.1      0.4     60.0     -7.4
   55920      2.7      1.9    293.2     -6.9
   55920      3.7      0.2    259.3    -14.1
   55920      4.9      0.5    199.0    -57.4
   55920      4.6      0.2      9.0    -33.3
   55920      4.8      0.4    276.4    -31.3
   55920      5.5      1.2     69.3    -62.3
   55920      3.5      0.3    158.1    -14.0
   55920      4.4      0.2    261.4    -24.3
   55920      3.6      0.3     14.1    -17.3
   55920      4.5      0.5    151.3    -49.6
   55920      4.3      0.6     40.6    -30.0
   55920      3.2      1.1    337.6     -7.7
   55920      4.2      0.9    345.4    -87.9
   55920      4.9      0.2      5.1    -42.9
   55920      4.9      0.5     50.1    -56.5
   55920      5.0      1.2    134.5    -48.3
   55920      4.7      0.6     79.7    -31.1
   55920      5.2      1.0    159.7    -33.4
   55920      6.1      0.6     24.2    -49.6
   55920      4.6      0.1     70.0    -49.3
   55920      4.3      0.3     58.5    -24.8
   55920      4.1      2.5    329.6    -39.2
   55920      4.1      0.5     61.4    -28.2
   55920      2.8      0.5    196.6     -6.6
   55920      4.6      0.2    112.3    -26.5
   55920      5.3      1.4     30.2    -35.1
   55920      5.2      0.5    292.9    -41.6
   55920      4.7      0.2    279.1    -43.9
   55920      3.8      0.2    329.5    -26.9
   55920      5.1      0.4    314.5    -39.6
   55920      5.5      7.9     99.7    -22.5
   55920      5.2      0.8    179.7    -65.9
   55920      4.4      0.4    234.6    -38.5
   55920      4.9      0.8     51.2    -42.5
   55920      4.3      0.5     28.7    -66.1
   55920      3.9      0.2     72.8    -20.8
   55920      5.1      1.3    276.7    -47.0
   55920      4.0      0.4     53.3    -19.4
   55920      3.8      0.2    331.4    -26.3
   55920      3.9      1.1     39.4     -6.4
   55920      4.5      0.2    144.0    -60.1
   55920      3.2      0.5     46.6     -6.0
   55920      4.0      1.2     24.7    -72.7
   55920      3.0      0.3    120.5    -10.7
   55920      3.5      0.2     27.7    -31.5
   55920      5.5      2.6    130.8    -72.5
   55920      5.2      0.5    252.2    -50.3
   55920      5.0      1.3    225.6    -53.4
   55920      3.7      0.7     17.8    -27.9
   55920      5.1      0.6    349.2    -18.8
   55920      4.1      0.6     96.3    -22.1
   55920      2.9      0.4     86.2     -7.7
   55920      4.8      0.9    122.6    -43.5
   55920      4.9      0.6     66.9    -36.4
   55920      4.0      0.4    358.7    -38.0
   55920      3.6      0.4    148.0    -12.7
   55920      4.6      0.3    229.2    -69.6
   55920      3.3      1.2     26.6     -5.6
   55920      2.8      5.0    157.1     -5.2
   55920      4.9      1.8    246.9    -28.6
   55920      3.6      1.8    197.9     -7.9
   55920      4.8      0.2    337.7    -64.1
   55920      4.0      0.6    229.7    -81.5
   55920      5.6      1.9    252.3    -24.6
   55920      5.7      3.9    104.9    -31.8
   55920      3.0      0.3    122.8     -7.4
   55920      3.4      0.6    162.9    -11.6
   55920      5.2      1.3    234.6    -65.6
   55920      4.0      0.2    201.3    -13.8
   55920      3.8      0.2    313.0    -17.5
   55920      4.6      0.3     50.6    -70.0
   55920      3.5      0.4     21.5    -23.0
   55920      3.0      0.3      9.1     -7.9
   55920      3.6      0.9    297.0    -12.6
   55920      2.9      1.1     34.3     -5.2
   55920      5.2      1.8    143.8    -41.5
   55920      4.6      0.6     68.0    -24.7
   55920      3.2      0.3     16.4     -7.8
   55920      4.8      0.8    317.3    -54.7
   55920      5.3      2.0    358.5    -57.2
   55920      5.8      2.5    115.1    -54.6
   55920      3.2      0.4    147.3     -6.0
   55920      5.1      0.7    154.5    -51.6
   55920      4.5      0.4     25.7    -28.3
   55920      4.7      0.6     50.4    -38.1
   55920      4.7      0.3    300.3    -19.0
   55920      4.4      0.9    227.3    -36.6
   55920      4.2      0.5     75.7    -47.0
   55920      4.2      1.1    236.4    -18.4
   55920      4.9      0.2    128.6    -57.7
   55920      4.3      1.7    212.1    -20.2
   55920      5.2      3.4      8.2    -29.2
   55920      5.2      0.4    267.7    -36.3
   55920      4.9      1.2    345.0    -36.7
   55920      4.9      1.8    117.7    -53.1
   55920      3.5     34.9    151.5     -7.7
   55920      4.7      0.2    198.6    -51.7
   55920      3.7      0.3    136.5    -14.2
   55920      5.2      0.6    315.2    -64.0
   55920      5.4      4.9     38.6    -36.8
   55920      5.2      0.7    189.8    -70.9
   55920      4.6      3.2    256.4    -43.8
   55920      4.5      2.0    163.3    -18.7
   55920      5.2      2.3    345.7    -65.9
   55920      5.0      0.5    286.9    -67.7
   55920      5.0      0.7    209.5    -72.2
   55920      4.4      0.2    336.0    -19.6
   55920      4.4      0.9     52.5    -12.3
   55920      3.8      0.2    263.2    -35.8
   55920      4.9      0.8    353.2    -34.3
   55920      3.2      0.3    162.0    -32.8
   55920      5.4      0.1     57.6    -61.4
   55920      2.7      1.1    277.2     -5.6
   55920      4.6      1.1    220.8    -38.1
   55920      4.9      0.4     76.0    -63.1
   55920      3.7      0.1     13.1    -14.8
   55920      4.9      0.9    156.0    -45.9
   55920      4.2      0.2    175.1    -26.1
   55920      3.6      0.5    330.2    -88.8
   55920      4.2      0.3    171.2    -21.3
   55920      4.6      0.3    292.7    -27.3
   55920      5.6      3.7    156.5    -41.0
   55920      5.7      4.0     81.7    -53.6
   55920      5.7      0.2    196.9    -41.6
   55920      4.5      0.9    310.6    -80.4
   55920      5.0      0.3    279.5    -50.9
   55920      4.1      0.2    276.3    -22.2
   55920      3.6      0.2    234.9    -53.4
   55920      5.1      1.3    202.4    -30.4
   55920      5.1      0.2    228.6    -77.6
   55920      3.9      0.5     58.6    -14.9
   55920      5.3      0.5    295.2    -24.7
   55920      4.8      0.5     70.5    -25.9
   55920      3.8      0.3    199.2    -17.6
   55920      4.0      0.6    187.3    -18.6
   55920      4.2      0.2    113.9    -28.2
   55920      4.5      0.5    160.9    -38.8
   55920      4.8      0.6     38.7    -27.4
   55920      3.7      0.4    214.4    -17.2
   55920      4.1      0.2     83.1    -22.9
   55920      2.9      0.7     18.1    -72.1
   55920      3.3      0.5    178.3    -20.9
   55920      5.3      0.6    357.2    -60.4
   55920      4.6      0.1     82.6    -75.0
   55920      4.2      1.1    161.6    -52.7
   55920      4.9      0.8    158.0    -59.4
   55920      4.7      1.2     35.0    -16.4
   55920      5.0      0.8    298.2    -51.0
   55920      5.7      0.4    108.7    -48.0
   55920      5.5      1.0      6.1    -48.6
   55920      4.1      0.4    170.2    -88.6
   55920      3.8      0.5    129.5    -14.7
   55920      3.1      0.3    215.7     -9.1
   55920      4.8      0.2     83.4    -80.2
   55920      4.1      0.2    332.9    -19.4
   55920      3.0      0.6    203.8     -7.4
   55920      3.5      0.6    124.7    -12.6
   55920      3.4      0.4    316.8    -16.5
   55920      4.7      0.3     75.9    -39.0
   55920      3.9      0.2      6.0    -64.6
   55920      5.3      0.2     46.3    -71.2
   55920      4.2      1.3    250.5    -19.2
   55920      4.6      0.9    197.0    -42.0
   55920      4.6      0.2    327.1    -19.5
   55920      5.3      1.4     70.6    -39.3
   55920      4.8      0.4    166.8    -60.0
   55920      3.5      0.9    226.8     -5.3
   55920      3.1      0.3     97.9     -6.6
   55920      3.3      0.2    292.3    -11.6
   55920      4.9      0.3     71.3    -39.5
   55920      3.1      0.3    125.2    -55.3
   55920      4.4      0.2    163.1    -38.9
   55920      5.8      1.1     98.9    -44.2
   55920      4.8      0.2     67.8    -54.0
   55920      4.3      0.3    282.1    -72.0
   55920      4.2      0.8     74.5    -15.5
   55920      4.1      2.3     43.2    -14.6
   55920      5.0      0.5     40.8    -58.5
   55920      4.6      6.6    240.1    -45.0
   55921      4.3      0.2    240.5    -34.8
   55921      4.8      1.1    141.8    -88.6
   55921      3.7      1.1    241.4    -21.9
   55921      3.4      0.1    350.6    -23.4
   55921      4.1      0.6    314.0    -32.5
   55921      4.2      0.8    308.0    -33.6
   55921      4.9      0.2    333.6    -66.1
   55921      5.5      2.9    186.3    -29.0
   55921      4.3      1.3     27.7    -45.8
   55921      5.2      2.1    315.7    -65.9
   55921      5.0      1.2    219.9    -33.3
   55921      4.1      1.0    351.9    -81.8
   55921      4.9      0.2    359.9    -54.5
   55921      4.9      0.2     38.0    -35.2
   55921      5.2      0.3    107.9    -38.3
   55921      4.1      0.5    293.9    -33.5
   55921      4.8      0.8    124.2    -67.2
   55921      4.7      5.1     97.7    -21.9
   55921      2.9      0.4    149.3     -6.4
   55921      4.2      0.3    174.3    -18.1
   55921      5.2      2.4    294.5    -18.2
   55921      4.7      0.9     32.2    -30.6
   55921      5.1      0.7    117.9    -23.8
   55921      4.6      0.3    322.6    -45.2
   55921      3.7      0.2    163.1    -17.1
   55921      3.4      1.5    135.6    -11.5
   55921      3.2      0.3     55.7     -9.6
   55921      4.2      1.2     35.7    -34.0
   55921      4.3      0.2    220.5    -68.3
   55921      4.5      0.3     18.5    -27.7
   55921      5.6      1.0    343.8    -47.7
   55921      4.0      0.7     52.2    -19.7
   55921      3.4      0.9    313.3    -11.9
   55921      3.1      0.4    256.8    -10.9
   55921      4.4      0.1    244.9    -52.7
   55921      4.9      1.8    324.9    -70.4
   55921      3.9      0.4     45.3    -82.2
   55921      3.8      0.2     60.2     -8.9
   55921      4.0      0.4     71.1    -19.2
   55921      5.9      0.3     54.5    -67.0
   55921      4.4      0.4    300.6    -19.1
   55921      3.3      0.6    171.5    -10.3
   55921      4.1      0.2     52.0    -18.3
   55921      4.0      0.2     36.2    -15.3
   55921      3.4      0.7     42.2    -60.9
   55921      5.0      0.2     61.9    -51.4
   55921      4.0      0.2    162.3    -17.0
   55921      4.7      0.7    317.0    -78.4
   55921      4.5      0.2    106.9    -17.2
   55921      4.4      0.2     63.5    -38.7
   55921      3.9      0.2     14.3    -21.5
   55921      3.2      0.2    137.2     -8.4
   55921      5.2      2.1    178.6    -37.9
   55921      4.8      1.4    164.5    -76.9
   55921      5.6      2.9    126.4    -59.7
   55921      4.7      0.2    109.1    -53.3
   55921      4.7      0.3     21.4    -77.4
   55921      3.6      1.1     55.8     -7.3
   55921      3.3      0.3    266.7    -69.8
   55921      4.2      0.4    271.3    -16.2
   55921      4.8      0.3     56.4    -73.0
   55921      5.0      0.8    271.2    -66.0
   55921      4.1      0.2     65.7    -68.2
   55921      5.3     33.3    351.6    -36.7
   55921      5.2      2.1    335.2    -34.6
   55921      5.0      0.7    350.9    -67.3
   55921      5.2      0.4      7.3    -43.8
