MJD	log10(E)	ang_err	RA	Dec
   55948      2.8      2.3    177.6     53.7
   55948      4.0      0.4    252.1      8.4
   55948      3.1      0.5    271.2     34.9
   55948      2.8      0.3     86.0      7.2
   55948      3.3      1.1     54.3     28.6
   55948      3.0      1.3     87.1     32.5
   55948      3.1      0.3    244.1     25.5
   55948      2.4      4.3     44.9     18.9
   55948      2.9      1.0     52.8      0.1
   55948      2.8      0.4    334.1     13.9
   55948      2.9      1.9    330.2     50.4
   55948      3.3      1.4     78.9     62.7
   55948      2.9      0.2    312.8     36.7
   55948      3.4      0.6    302.3     11.9
   55948      3.6      0.4     19.3     -4.9
   55948      2.7      0.6    342.8     49.8
   55948      3.0      2.0     24.3     12.7
   55948      3.2      1.2    357.4     10.6
   55948      2.7      1.4    234.8     27.2
   55948      3.3      1.2     92.6     17.1
   55948      3.3      1.2    306.1     51.9
   55948      3.2      0.4    184.3     23.4
   55948      2.5      0.5     59.0     30.8
   55948      3.1      4.2    250.3     48.5
   55948      3.0      0.4     78.6     29.0
   55948      2.7      3.4     91.8      6.6
   55948      2.9      0.5    346.9     59.2
   55948      3.1      0.9     67.6     37.5
   55948      3.3      0.4    121.3      1.3
   55948      3.0      1.5    320.8     52.6
   55948      2.9      0.7    198.7     42.1
   55948      2.7      4.1    306.4     74.5
   55948      3.1      0.9    253.7     21.3
   55948      3.4      4.8    246.6     -0.7
   55949      3.0      2.5     49.4     35.7
   55949      3.0      0.4    221.0      6.2
   55949      3.0      4.7    108.3     39.6
   55949      3.2      1.3     39.5      5.7
   55949      2.8      0.4    294.2      9.1
   55949      3.0      0.4      6.3      2.4
   55949      3.1      2.3    357.6     37.5
   55949      2.7      1.0     31.6     -3.2
   55949      3.0      0.5    337.1      6.9
   55949      3.0      0.7    189.1      4.9
   55949      3.3      2.2    291.6      1.6
   55949      3.1      0.4    145.0     -2.1
   55949      2.9      0.2    103.8     12.6
   55949      3.4      0.4    121.3     -0.1
   55949      2.8      0.3     48.1      0.5
   55949      2.8      0.9    318.4     39.1
   55949      3.1      1.7    299.8     -0.3
   55949      3.1      0.4    335.1     21.7
   55949      3.3      0.9     73.0     39.5
   55949      3.5      1.5     43.8     41.0
   55949      3.1      0.9    160.0     29.7
   55949      2.7      1.1    236.3     -4.6
   55949      2.9      1.3    212.2      2.1
   55949      2.8      0.6      0.3     58.8
   55949      3.0      3.8    123.2     44.9
   55949      3.3      0.3    165.5      1.9
   55949      2.9      2.5    121.8     23.6
   55949      3.0      1.8    243.9     57.7
   55949      2.8      0.5    187.2     54.4
   55949      2.7      0.4     37.9      5.1
   55949      4.2      0.3    146.1     -4.5
   55949      3.0      3.1    202.0     12.2
   55949      3.2      1.5    127.8     19.5
   55949      3.0      3.1    213.3     50.4
   55949      2.8      1.4    169.1     38.2
   55949      3.1      0.4     77.4     28.5
   55949      3.4      3.4     80.8     15.2
   55949      3.1      1.2     21.3      0.2
   55949      3.0      0.9    160.8      4.6
   55949      2.9      1.6    199.8     22.9
   55949      2.9      1.5    293.7     63.4
   55949      2.9      1.2     40.9      3.8
   55949      3.1      2.0    209.7     22.0
   55949      2.9      1.0    225.5      4.7
   55949      2.9      1.5    344.3     36.0
   55949      3.3      0.3    241.4     27.0
   55949      3.2      0.4     30.3     -0.2
   55949      2.8      1.1    239.3     70.6
   55949      3.4      3.1    256.2     -4.1
   55949      3.0      0.5    324.2     49.4
   55949      2.8      0.5    197.7     28.0
   55949      2.8      5.4    103.0     50.4
   55949      2.9      1.4    141.8     32.6
   55949      3.0      0.4    306.1     -2.9
   55949      3.2      1.7     14.5     25.0
   55949      2.8      2.1    123.9      8.0
   55949      2.7      0.5     69.9     54.8
   55949      2.8      0.6    230.0     26.2
   55949      2.9      1.2    292.6     24.3
   55949      3.0      1.0      0.4     -2.8
   55949      3.2      3.0     64.1     33.8
   55949      2.9      1.3    297.0     64.3
   55949      2.9      0.6     98.1      2.5
   55949      2.8      0.6     59.2     -4.0
   55949      3.0      1.4    296.4      1.6
   55949      3.2      3.6     11.6     62.5
   55949      2.9      0.4    199.4      9.4
   55949      3.0      0.6    135.8     37.4
   55949      3.2      0.8    354.0     24.1
   55949      3.4      1.2    317.2     -3.0
   55949      3.0      1.8    308.9      6.0
   55949      2.8      0.7    125.5      9.0
   55949      2.9      3.1    174.3     63.4
   55949      2.8      0.6    214.2     61.4
   55949      3.3      1.1     25.3      3.8
   55949      3.5      1.1    184.3      0.7
   55949      2.9      1.6    213.3     -1.3
   55949      2.8      0.6    240.7     46.7
   55949      3.2      1.7    118.8     10.7
   55949      2.7      1.0    108.7     58.1
   55949      3.2      2.1    246.4     27.7
   55949      3.0      2.1     99.8     37.2
   55949      3.0      0.6     59.5      8.9
   55949      3.0      0.4     17.9     18.3
   55949      3.1      1.9    276.9      2.4
   55949      2.9      4.9    269.6     75.9
   55949      3.1      0.4     15.1     -3.4
   55949      3.0      2.9    253.8     36.9
   55949      3.2      0.3     73.0     27.8
   55949      3.2      0.5    270.4     50.5
   55949      3.2      0.4    105.2     11.3
   55949      2.9      0.3    146.6     50.3
   55949      3.2      0.6    159.3      9.8
   55949      2.7      1.0     50.8      2.7
   55949      3.0      1.6     51.0     23.7
   55949      3.0      0.4    271.2     30.0
   55949      3.1      2.1    112.9     22.6
   55949      3.1      0.6     91.3      3.3
   55949      3.2      3.3    147.4     52.4
   55949      3.0      0.3    153.1     32.6
   55949      3.1      0.5     25.3      1.9
   55949      2.8      0.6    159.5     -0.7
   55949      3.4      1.1    173.8      4.3
   55949      2.7      1.0    116.5      1.0
   55949      3.3      0.3    168.0     61.1
   55949      3.1      1.3    180.6     22.6
   55949      2.7      1.2    356.9      8.3
   55949      2.9      0.4     74.2     -0.6
   55949      2.8      1.2    188.9     -2.1
   55949      2.8      0.3    197.9      5.0
   55949      3.1      0.4    124.8     48.3
   55949      3.2      0.3    325.6      6.0
   55949      2.9      1.0    110.1     12.8
   55949      3.0      0.3    179.9      0.4
   55949      2.7      1.3    301.5     34.3
   55949      2.9      0.6    118.5     27.8
   55949      2.9      1.2    265.6     54.5
   55949      2.9      1.2    227.5     45.8
   55949      2.9      0.4     56.2     11.1
   55949      3.8      1.2    129.0     19.4
   55949      2.9      0.7    325.4     25.8
   55949      2.8      1.7    167.3     -0.1
   55949      3.1      0.3    250.6     36.8
   55949      3.0      0.3    174.7      0.5
   55949      3.3      1.1    336.5     34.8
   55949      3.0      0.9    349.5     -0.5
   55949      3.0      2.0    273.7     19.6
   55949      3.0      0.2    152.0     15.2
   55949      3.2      0.4    254.1     43.6
   55949      2.7      0.3    279.6      9.6
   55949      3.1      1.0    189.2      1.5
   55949      2.9      1.6    185.3      0.7
   55949      3.5      1.4     90.0     53.3
   55949      3.0      0.6     48.9     10.0
   55949      3.0      1.9     21.7     14.1
   55949      2.7      0.6    263.7     -2.6
   55949      3.1      0.4    249.6     11.9
   55949      3.0      0.6    168.4     41.0
   55949      2.3      3.2    118.8     25.4
   55949      3.3      0.9     73.7     25.4
   55949      2.5      0.7     16.2     49.3
   55949      2.9      2.6    193.1     20.5
   55949      3.4      0.3     11.9     -0.6
   55949      3.3      2.1     23.6      9.0
   55949      3.0      0.3    132.6     20.8
   55949      3.1      1.1    102.5     21.9
   55949      3.4      2.7     81.5     -4.4
   55949      3.0      0.5    317.3      4.7
   55949      2.8      1.9    334.9     28.2
   55949      3.2      0.4    310.3     -2.0
   55949      3.0      0.7    169.8     56.2
   55949      2.9      1.0    153.8     59.2
   55949      2.8      0.4     97.7      3.7
   55949      3.0      0.5      1.5      5.2
   55949      3.1      0.6     26.5     31.3
   55949      3.3      1.5    240.2     10.5
   55949      3.7      0.4     92.6      4.9
   55949      3.0      0.6    309.0     28.2
   55949      3.1      0.8    208.2      1.8
   55949      2.7      0.7    353.0     -1.8
   55949      2.9      0.5     75.1     -0.7
   55949      2.7      0.2    118.3     53.8
   55949      2.9      0.7    236.6     13.0
   55949      2.9      0.9    185.7      4.7
   55949      3.2      1.1    197.3     26.9
   55949      3.0      0.6    113.3      2.1
   55949      3.8      0.5     31.7     17.8
   55949      2.8      0.9    176.5     62.9
   55949      2.9      1.1    357.1     -0.7
   55949      3.1      0.4    304.3     44.1
   55949      2.9      0.9     73.6      7.8
   55949      3.0      0.3     47.3      5.4
   55949      3.1      1.2     71.4      7.1
   55949      2.7      1.3    159.9      7.7
   55949      2.8      0.6    103.3     14.9
   55949      3.1      0.8     70.0     57.3
   55949      3.1      0.8    348.7      3.4
   55949      3.4      0.8     49.8     10.4
   55949      3.0      0.3     70.6     -4.4
   55949      3.1      0.5    183.4     51.8
   55949      3.0      0.6     99.5      3.3
   55949      2.7      0.9    262.3     36.3
   55949      3.1      0.7    293.3     32.5
   55949      2.6      2.0    217.0     68.5
   55949      3.1      0.4    220.7     31.0
   55949      3.0      0.3    202.8     24.5
   55949      2.8      2.8    334.1      8.4
   55949      3.3      1.2     45.2      0.0
   55949      3.0      2.2    315.7     23.3
   55949      3.2      2.8     52.5     89.4
   55949      3.0      2.3    344.6     36.9
   55949      3.2      0.4     32.5     23.8
   55949      2.6      0.7     36.9      3.1
   55949      2.8      0.9     16.4     64.4
   55949      3.0      0.8     65.4     -2.5
   55949      2.9      0.5    324.3     -0.4
   55949      3.0      0.6    292.8      3.7
   55949      2.9      1.6    124.8     37.3
   55949      3.0      2.1     66.9      0.2
   55949      3.0      0.3    247.2      2.5
   55949      3.1      0.3    151.1     48.2
   55949      2.9      0.6     79.7      7.3
   55949      3.2      1.0    258.4     54.7
   55949      2.8      0.8      9.8     29.4
   55949      3.3      0.6     46.4      0.3
   55949      3.6      0.4     30.1      7.9
   55949      3.8      0.2    199.4      4.1
   55949      2.8      0.2    309.8      6.1
   55949      3.0      0.9     17.5     30.2
   55949      3.0      0.9    303.4     13.5
   55949      3.2      0.7     29.0     -4.6
   55949      3.6      0.3    160.3     -0.6
   55950      2.9      0.7     60.5      4.0
   55950      3.5      1.2    243.1     38.3
   55950      2.8      0.8    281.5     34.8
   55950      3.2      1.0    250.2     48.9
   55950      3.2      0.5    261.9     49.8
   55950      3.5      0.3    247.0      4.2
   55950      3.0      0.4    135.3     -4.4
   55950      2.9      1.3    259.8     59.0
   55950      2.9      0.3    186.9      2.3
   55950      3.4      0.5    243.9      2.1
   55950      3.5      0.1    283.7     41.1
   55950      3.2      2.0    255.8     19.7
   55950      3.6      0.7    170.6     69.8
   55950      3.1      3.0    107.5     35.7
   55950      2.7      0.9     42.6     39.2
   55950      4.1      1.7    302.5     55.6
   55950      2.9      0.6    205.1     48.3
   55950      3.1      0.9    318.2     28.4
   55950      3.2      0.6    152.9     -2.9
   55950      3.0      1.9     63.9      1.8
   55950      2.9      1.1      9.9     19.8
   55950      2.7      0.5    283.9     45.1
   55950      2.9      1.3    187.4     58.0
   55950      3.7      0.5    312.1     32.5
   55950      3.0      0.8    135.9     15.3
   55950      3.0      1.6    220.9     37.9
   55950      3.9      0.3    173.9      1.4
   55950      2.9      0.4     19.7     52.1
   55950      2.9      3.7    247.4     27.1
   55950      4.4      9.3    292.3     21.1
   55950      2.7      0.7    344.3      9.7
   55950      3.2      1.1    303.1     10.0
   55950      2.9      0.7    157.3      3.3
   55950      3.2      1.4    177.9     39.4
   55950      3.3      1.2    327.2      9.2
   55950      3.0      0.6    289.0     45.2
   55950      3.0      1.0    274.6     37.4
   55950      2.8      2.8     26.0     64.5
   55950      2.8      0.4    223.7     38.9
   55950      2.9      0.5    144.3      8.6
   55950      3.1      0.8    133.5      5.7
   55950      2.8      2.5    232.4      9.2
   55950      2.8      0.8     84.2     28.3
   55950      3.0      0.9    166.4     -2.2
   55950      3.4      1.2    332.1     -2.9
   55950      2.8      0.9    104.9      7.3
   55950      2.9      0.7    128.0     36.4
   55950      3.3      2.1    277.3     -1.6
   55950      3.0      2.4    123.7     43.8
   55950      3.0      0.5    161.4     27.8
   55950      3.4      1.1     19.6     45.3
   55950      3.1     20.3    347.7     80.0
   55950      2.6      0.8    340.3     75.1
   55950      2.9      1.9    276.3     28.8
   55950      3.0      1.4    346.2     32.8
   55950      3.0      0.3     37.1      4.4
   55950      3.5      0.3     93.9     -4.0
   55950      2.7      1.0    290.2      7.3
   55950      2.8      0.8    316.1      7.1
   55950      2.9      0.7    296.6     23.2
   55950      3.2      0.2    301.3     14.8
   55950      3.2      0.4     75.7     22.1
   55950      2.8      0.6    222.7      1.9
   55950      3.2      1.5     60.5      4.3
   55950      2.9      0.8    263.2      9.5
   55950      3.3      0.2    280.5     32.3
   55950      2.9      4.2    107.9     18.3
   55950      3.2      1.1    209.3     70.6
   55950      2.9      2.4    299.5     46.5
   55950      2.7      0.4    108.0     42.4
   55950      4.0      1.8    311.8     48.3
   55950      3.4      1.6    131.8      1.3
   55950      3.0      0.9     25.5     67.5
   55950      2.8      0.6    278.9      8.4
   55950      2.8      0.9     67.9      7.8
   55950      3.0      0.5    346.3     43.1
   55950      3.2      0.2    263.3     38.3
   55950      3.1      2.0    334.4      1.2
   55950      3.0      1.1    318.3     47.7
   55950      3.4      2.2    307.2     -4.3
   55950      2.8      1.1     93.7     64.9
   55950      3.2      1.1    346.9     39.8
   55950      3.2      0.3    353.4     27.8
   55950      3.0      0.4    247.0     15.9
   55950      2.7      0.5    263.9     55.0
   55950      3.0      0.6     75.9     36.1
   55950      3.4      0.8    326.5      4.3
   55950      3.4      1.6     56.3      2.3
   55950      2.8      2.1    156.4     53.7
   55950      3.1      0.8    163.4     50.8
   55950      2.7      1.0     49.2     10.0
   55950      3.1      0.3    358.5      6.7
   55950      2.9      1.9    168.8     10.9
   55950      3.0      0.8    169.8     40.4
   55950      3.0      1.3     69.4     29.5
   55950      2.6      2.8     18.0     28.7
   55950      3.0      1.0     54.3     -4.0
   55950      3.0      0.5     59.0     -4.2
   55950      2.7      1.9     15.6     13.5
   55950      2.8      0.4     41.7     43.1
   55950      2.8      0.4    314.7     53.5
   55950      3.1      0.5    278.1      5.1
   55950      2.9      2.6    148.4     33.0
   55950      2.8      1.0    273.0      8.9
   55950      2.7      1.2     14.2     59.1
   55950      3.2      0.9     26.0     -1.2
   55950      2.7      0.5    269.6     68.2
   55950      2.6      1.1    170.9     31.6
   55950      3.1      1.6     44.9     46.6
   55950      3.0      0.4    145.8      5.5
   55950      2.9      0.7    127.7     -0.7
   55950      2.9      1.0    234.6     12.2
   55950      3.1      4.0    350.7      9.7
   55950      3.2      3.6    287.2      2.8
   55950      2.7      3.9     19.9     31.4
   55950      2.9      0.8    254.4     33.7
   55950      3.3      1.7    309.3      7.6
   55950      3.3      2.0     85.2     39.3
   55950      3.4      1.4    124.0     21.0
   55950      3.0      0.6    139.1     -1.1
   55950      2.9      0.6     87.3      9.6
   55950      3.6      1.2    125.4     57.9
   55950      3.1      1.3    313.4     37.7
   55950      3.3      1.1    138.0     45.4
   55950      3.2      0.5     51.1     12.3
   55950      4.1      0.2    354.4     35.8
   55950      3.0      0.3    332.1      8.9
   55950      2.8      1.6    148.2     39.1
   55950      2.9      1.6    157.2      7.4
   55950      3.3      3.2     49.3     72.4
   55950      3.0      0.3     41.2      3.6
   55950      2.7      0.9     98.9      2.8
   55950      2.9      1.0     84.7     28.0
   55950      3.0      0.3     36.5     35.3
   55950      3.0      4.8    289.9     30.8
   55950      3.4      0.5     89.1      7.9
   55950      3.1      1.0     94.3     33.1
   55950      2.9      2.4    240.0     55.0
   55950      3.2      1.9    163.1     21.6
   55950      2.8      0.5     84.8     18.7
   55950      3.3      0.3    259.5     11.7
   55950      3.0      0.5     27.1     -2.2
   55950      3.1      1.2    224.1     18.0
   55950      3.2      0.9    321.8     31.7
   55950      2.9      0.5    111.7     38.0
   55950      2.8      1.7     82.5      2.3
   55950      2.8      0.3     51.6     28.4
   55950      3.1      1.2    104.7     34.5
   55950      2.9      0.7    139.8      4.6
   55950      3.3      0.3     40.6      7.0
   55950      2.8      0.8    178.9     15.9
   55950      3.2      0.4     27.9     -0.8
   55950      2.9      0.4      9.1     14.6
   55950      3.3      0.4    277.1      0.6
   55950      3.0      3.3     67.0     -2.2
   55950      3.0      4.3    103.3     30.0
   55950      3.3      0.2    271.9     33.0
   55950      3.2      0.2    165.7      5.8
   55950      3.1      1.8    112.2     69.4
   55950      2.9      0.7     33.7      9.7
   55950      3.4      0.8    120.1     49.3
   55950      3.1      0.5    326.2     21.4
   55950      3.3      0.6    132.5     -0.7
   55950      3.1      1.5     66.2     25.4
   55950      2.9      0.8    295.6     29.8
   55950      2.9      2.5    246.8      9.6
   55950      2.9      3.5    238.7     19.2
   55950      3.7      0.7    291.5     -1.8
   55950      3.3      1.0    261.1     14.9
   55950      3.3      1.0    321.9      9.1
   55950      2.9      1.3    264.4      5.9
   55950      3.1      0.7    187.4     72.7
   55950      3.0      0.4     98.0      6.5
   55950      2.7      2.4    277.9     29.2
   55950      2.9      0.6    170.9     24.4
   55950      3.0      0.6    284.6     17.5
   55950      2.7      1.2    288.1      3.8
   55950      2.8      0.6    358.3     12.2
   55950      3.5      0.7    226.7      7.5
   55950      2.9      1.1    142.2     26.3
   55950      3.0      0.5    140.9     -0.3
   55950      3.1      0.8    274.1     -0.6
   55950      3.8      0.3    277.4     50.2
   55950      3.2      0.3    249.9     43.4
   55950      2.8      0.7    320.9      4.3
   55950      3.0      0.5     31.3      3.9
   55950      3.0      0.8     66.5      4.5
   55950      3.1      1.4    187.1      7.2
   55950      3.0      1.1    198.4     23.1
   55950      3.1      0.6    266.2     30.3
   55950      2.8      0.4    151.2     -2.4
   55950      3.4      2.1    264.4     13.2
   55950      4.0      3.2     49.3     -2.1
   55950      2.8      0.4    169.2     56.6
   55950      3.0      1.7    277.4     44.4
   55950      3.1      0.3    166.7     -4.7
   55950      3.2      3.2    271.4     59.1
   55950      2.9      0.9     33.0      6.5
   55950      2.9      1.0    162.3     10.1
   55950      2.9      0.9    112.9      2.5
   55950      3.0      1.9    184.4     45.0
   55950      2.9      0.4    331.2     12.3
   55950      2.8      0.5    357.8     53.5
   55950      2.9      0.7      1.7     -1.9
   55950      3.4      0.7     90.1     44.6
   55950      3.0      1.1    200.4     26.1
   55950      2.9      0.5    279.8     16.0
   55950      2.8      1.9    335.7     13.1
   55950      3.4      4.6    317.8     71.8
   55950      3.1      0.9     19.1     18.3
   55951      2.8      0.8    180.6      8.3
   55951      3.1      0.7    169.6      2.2
   55951      2.8      1.0    321.9     49.7
   55951      3.1      1.3    253.6     19.5
   55951      2.9      0.4    243.8     19.5
   55951      3.0      2.5    263.5     16.8
   55951      3.1      0.5    109.4      3.9
   55951      2.9      0.5    100.3     12.1
   55951      3.2      1.4    349.1     11.8
   55951      3.1      1.0    346.3     -3.1
   55951      3.2      0.2    316.3     10.1
   55951      2.9      0.9    196.5      2.9
   55951      3.2      1.1    164.9     20.8
   55951      3.2      1.2    273.9     33.6
   55951      3.5      0.5    191.3     11.4
   55951      3.2      0.5    294.6     29.4
   55951      3.2      0.7    308.7     -0.8
   55951      2.9      0.5      3.4     36.7
   55951      2.8      0.5    259.5     40.5
   55951      3.3      0.6    158.7      0.2
   55951      2.7      0.6    278.6     16.1
   55951      3.0      0.5    255.6      9.6
   55951      3.4      2.4    300.3     42.8
   55951      3.2     11.4     63.2     52.0
   55951      3.2      0.5    287.7     11.9
   55951      2.8      7.9    302.4      1.8
   55951      3.6      2.4    310.9      7.7
   55951      2.8      2.6    101.5     36.1
   55951      3.0      0.5     29.5     40.3
   55951      2.6      0.5     56.1     32.4
   55951      3.1      0.2    274.2     16.7
   55951      3.1      0.3     99.2     39.8
   55951      3.0      1.7    201.4     18.8
   55951      3.1      0.6    271.6     40.3
   55951      2.8      1.2     32.1     -0.5
   55951      3.0      1.0     76.2      3.4
   55951      3.1      1.3    285.2     66.1
   55951      2.8      2.2    281.9     12.4
   55951      2.8      0.4    323.3     60.8
   55951      3.3      0.7    149.0     34.9
   55951      2.9      0.5    182.3     43.7
   55951      2.9      1.2    332.8     26.8
   55951      2.8      0.7    334.5     35.7
   55951      3.0      0.8    148.6     19.5
   55951      3.0      0.3    333.6     29.8
   55951      3.1      1.0     33.3      4.7
   55951      3.1      2.3    300.0     34.7
   55951      1.8      9.3    290.9     35.7
   55951      3.0      1.2    310.0     23.3
   55951      2.9      0.4    111.8     36.6
   55951      3.6      0.6    318.5      8.8
   55951      3.2      1.0     86.5      4.4
   55951      3.1      1.6    242.6     38.7
   55951      2.7      0.8     42.0     65.1
   55951      3.3      1.5    309.0      8.0
   55951      3.3      1.6    314.0     29.0
   55951      3.0      0.2    303.9     -3.2
   55951      2.9      0.3    318.0      1.3
   55951      2.8      0.5    305.6     29.3
   55951      3.0      0.6    222.7     34.1
   55951      3.0      0.5     46.7     20.2
   55951      3.4      0.2    310.5      6.3
   55951      3.3      0.9    300.9     38.6
   55951      2.9      1.0    190.0      9.1
   55951      3.4      0.7     40.6     -1.2
   55951      3.3      1.0     86.4      4.7
   55951      3.2      2.0    159.0     10.9
   55951      2.8      0.4    150.6     30.8
   55951      2.8      0.7    354.0     35.2
   55951      2.9      0.7    150.9      9.1
   55951      3.0      0.3    351.9      4.6
   55951      3.1      0.6    290.8     12.3
   55951      3.4      1.4    207.0     52.4
   55951      2.9      2.6      1.1     20.9
   55951      3.1      4.4    318.3     61.2
   55951      3.1      0.8    103.5     12.0
   55951      3.1      0.5     79.8     20.6
   55951      3.0      1.3    271.1      0.9
   55951      2.8      3.7    351.8     52.7
   55951      3.0      1.8    274.0     31.1
   55951      3.3      0.3     93.3      5.0
   55951      3.2     11.3    302.3     16.4
   55951      2.9     19.5    290.5     39.9
   55951      2.9      0.5    237.8     16.8
   55951      2.8      0.4    239.8      5.5
   55951      3.1      1.1    358.8     45.8
   55951      3.1      1.0    244.4     16.9
   55951      2.9      3.5    337.5     51.3
   55951      3.0      3.1     29.7     20.4
   55951      2.8      1.2    200.8     25.1
   55951      2.7      1.8     57.2     19.5
   55951      2.9      0.8    301.1     18.0
   55951      3.1      0.4    343.5      8.6
   55951      3.3      0.8     90.3      7.1
   55951      3.2      0.8    110.3      9.1
   55951      3.0      3.4    247.4     -2.2
   55951      3.2      1.8    191.3     37.3
   55951      3.1      1.3    111.6     26.5
   55951      2.9      0.6    142.8      0.8
   55951      3.1      1.7     35.6     -4.2
   55951      3.0      0.6    106.1      9.9
   55951      3.1      2.3    269.5     41.7
   55951      3.0      1.0    284.0     47.3
   55951      3.2      0.9    222.5      3.8
   55951      3.3      0.6    148.2     29.2
   55951      1.8      5.7      0.2      7.2
   55951      2.8      1.0    209.2     33.4
   55951      2.9      0.5    272.8     26.8
   55951      3.1      1.2     22.0     -2.1
   55951      3.0      0.2    334.9     32.7
   55951      3.1      0.4     17.5      6.2
   55951      3.0      2.5     27.6     13.3
   55951      2.7      2.1    348.7     51.2
   55951      2.9      1.2    209.9      6.2
   55951      2.9      0.5    328.3     28.4
   55951      2.7      0.7    308.3     32.8
   55951      3.3      0.7    157.3     10.7
   55951      2.8      0.8     39.6      4.2
   55951      2.9      0.4     92.8     33.6
   55951      3.1      0.7    358.1     14.4
   55951      3.2      0.5     29.2     12.9
   55951      3.0      1.0    330.9     17.4
   55951      2.3      1.3    139.6     38.4
   55951      2.7      2.0    138.6     45.4
   55951      2.9      3.0    173.3      6.4
   55951      2.9      1.6     51.2      1.7
   55951      3.0      1.2    277.7     38.2
   55951      3.6      0.3    262.3     10.2
   55951      3.6      1.5    217.2     71.3
   55951      3.1      1.0    340.3      0.3
   55951      3.3      1.5    179.9     -0.9
   55951      3.3      0.4     59.1     21.0
   55951      2.9      1.7    225.6     61.8
   55951      3.2      0.6    230.8     51.3
   55951      2.9      0.3     65.1     70.7
   55951      2.9      1.7    257.3      9.6
   55951      2.6      0.6    120.6     22.2
   55951      3.1      0.7    120.6     14.2
   55951      2.9      4.2    174.9     18.3
   55951      2.7      1.0    282.8     44.9
   55951      3.3      0.2    332.4      3.9
   55951      2.9     19.3    327.8     50.4
   55951      3.0      1.6    175.6     33.3
   55951      3.1      1.3    252.0     61.0
   55951      2.8      1.3     42.9     52.0
   55951      3.0      2.0    340.3     12.0
   55951      2.9      1.4    274.0      1.1
   55951      2.6      1.8    258.5     33.4
   55951      2.6      1.4    217.2     17.3
   55951      2.9      0.7    204.1     24.6
   55951      3.2      2.8    330.8     67.8
   55951      3.0      1.7    323.4      7.9
   55951      2.8      1.6    133.3      8.6
   55951      3.3      0.6    336.1      6.6
   55951      3.1      3.2    307.4     13.7
   55951      2.8      2.0     13.6     70.7
   55951      2.9      2.3    217.6     15.0
   55951      2.9      4.7    210.9     19.5
   55951      2.9      0.6     35.5     25.8
   55951      2.9      0.4    125.9     30.0
   55951      2.8      0.6    265.7     30.3
   55951      2.7      0.6     74.8     32.4
   55951      3.2      0.8     12.4     40.9
   55951      3.3      1.0    274.3      8.3
   55951      2.9      0.4    341.4     31.6
   55951      3.0      1.5    338.3     19.5
   55951      3.7      0.2     36.5     24.3
   55951      2.9      0.5    125.5     20.8
   55951      2.7      0.8     13.6     13.8
   55951      3.1      0.8    209.0     17.2
   55951      3.0      0.3    320.2     52.0
   55951      2.9      3.7    170.6     13.2
   55951      2.9      0.4    256.3     41.7
   55951      3.1      0.8    267.4     24.7
   55951      3.0      1.3    301.4      6.9
   55951      2.9      0.3    153.5      5.2
   55951      2.9      5.8    140.1     17.1
   55951      3.1      0.7     77.0     39.1
   55951      3.1      1.1     15.6      9.8
   55951      3.3      0.9    192.7     32.0
   55951      3.0      0.4    241.9     -0.4
   55951      3.3      0.3    114.6     58.9
   55951      3.3      0.4    183.5     13.3
   55951      3.0      0.6    280.3     19.5
   55951      2.7      1.1     35.3     44.6
   55951      4.0      1.3    104.5     -4.8
   55951      2.9      0.4    204.3     28.0
   55951      3.4      1.1    343.2     -1.3
   55951      2.8      1.4    285.8     32.8
   55951      3.1      1.9    292.6     32.2
   55951      3.5      0.4      8.8     10.8
   55951      3.4      1.1    284.2     50.7
   55951      2.7      3.4    153.8     17.3
   55951      3.3      0.3    141.3     -1.6
   55951      3.3      0.3    191.0     30.7
   55951      2.8      2.3    115.1     22.3
   55951      3.3      1.7    254.1     30.9
   55951      3.5      0.4    224.3     -2.0
   55951      2.8      0.7    336.3     67.2
   55951      3.0      1.0    138.1     44.9
   55951      2.7      0.9     24.8     55.5
   55951      3.3      0.8    131.6     16.6
   55951      2.8      0.6     84.5     50.9
   55951      2.9      0.3    208.2      1.1
   55951      3.0      0.2    327.7     -2.7
   55951      3.0      0.8    113.6     29.7
   55951      3.1      0.6    294.4     28.5
   55951      3.0      2.1     84.6     17.6
   55951      2.7      0.5     73.9     22.9
   55951      3.0      2.7    112.3     43.4
   55951      3.1      0.6    328.1     -4.1
   55952      3.4      1.2    306.5     12.0
   55952      3.0      1.5    121.4     21.1
   55952      3.1      0.4    295.6      6.8
   55952      2.9      0.9    154.0     40.3
   55952      3.3      0.6     99.8     13.5
   55952      3.5      1.3    272.5     23.6
   55952      3.0      1.3    228.5     48.6
   55952      3.1      1.3    297.2     17.4
   55952      3.2      0.4    170.7      9.7
   55952      3.0      1.4    262.1     -1.0
   55952      2.9      0.9    209.9      5.3
   55952      3.0      0.2    246.5      6.8
   55952      2.9      0.7    164.1     40.1
   55952      2.8      0.4    271.7      9.6
   55952      2.9      0.8    279.8     50.3
   55952      3.1      1.1     23.8     11.7
   55952      2.8      0.4     27.2     20.1
   55952      2.9      0.2     98.9     -4.8
   55952      3.3      0.9    149.4     12.7
   55952      3.2      0.6     31.1     47.3
   55952      3.1      0.4    143.5     37.1
   55952      2.9      0.5    107.1      6.5
   55952      3.1      0.7     13.3     31.2
   55952      2.7      0.8     29.6     20.5
   55952      3.9      0.5      8.1     -2.1
   55952      3.2      0.8    357.8     34.7
   55952      2.9      2.2    342.2     15.5
   55952      3.0      1.0    357.7     27.4
